acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,Battery Level,Timestamp,Temperature,Step,Calorie,Action,Device
0.13781610300595387,0.010318354,0.8216802060740456,4.1354742833366185,4.303603521773736,-4.545866248,79.95,12/17/2025 22:30,37.06,1,3.33,Walking,EMA03
0.1643169996446442,-0.103822124,1.0266843264021333,-3.484813345,0.45330734761899283,3.5639798851085516,79.86,12/17/2025 22:31,36.45,4,7.07,Walking,EMA03
0.11261210685258083,0.051456021602946767,0.7097571358844085,-0.544338361,4.680308919,0.1685291719562132,79.76,12/17/2025 22:32,36.93,7,10.65,Walking,EMA03
-0.156870662,-0.087484637,1.281223972,-1.380235057,2.5086429529107024,-2.010326967,79.67,12/17/2025 22:33,36.18,9,11.85,Walking,EMA03
0.055783606,-0.03165638,1.0214660255539423,0.30064103872068504,3.8717799070646777,-1.33178967,79.57,12/17/2025 22:34,36.5,11,13.41,Walking,EMA03
-0.096926187,0.19207028064773335,1.2999242925679209,-4.09347448,0.6642123378481717,0.6841617702419311,79.5,12/17/2025 22:35,36.74,16,15.23,Walking,EMA03
0.13957641721980257,0.18199482408920842,1.1535265534246106,1.668204852620491,1.5246324104484996,0.7376674887421233,79.43,12/17/2025 22:36,36.03,18,17.52,Walking,EMA03
0.047335216,0.5570609091349136,1.1315807441597263,-9.472184576,-2.973352081,-5.25826044,78.39,12/17/2025 22:50,36.32,69,49.76,Running,EMA03
-0.326426286,0.20104341372240153,0.9301777652229172,-6.475410268,-1.547578937,-11.18333672,78.3,12/17/2025 22:51,36.8,79,51.26,Running,EMA03
-0.262090582,-0.043648441,0.7965044712130877,9.433830985417519,7.4712084258134865,2.5110914910116833,78.22,12/17/2025 22:52,36.43,85,52.66,Running,EMA03
-0.383134196,-0.385119827,0.8719301210739635,-5.587773319,7.693306845677927,2.448396978787965,78.16,12/17/2025 22:53,37.14,93,55.32,Running,EMA03
0.4523826450909242,-0.302340467,1.1171503165497505,8.278079695082756,10.307591123941332,-8.540294716,78.11,12/17/2025 22:54,37.12,102,58.2,Running,EMA03
0.13887858997968516,-0.329706734,1.1649766192088133,-9.945648794,-9.251723124,-12.51693105,78.01,12/17/2025 22:55,37,108,59.32,Running,EMA03
0.26068401831280363,0.035052048535739955,0.9567910996830677,-14.91976761,-4.579865933,-14.68804181,77.94,12/17/2025 22:56,36.59,120,62.72,Running,EMA03
0.74266317,0.6651120015669871,1.2289108837881717,146.47215630858273,51.922385668959464,-72.1109472,76.87,12/17/2025 23:10,36.11,251,94.46,Falling,EMA03
-1.543615514,-0.706240859,1.5513854340443747,-37.7885557,27.55153274502908,165.88345900647477,76.78,12/17/2025 23:11,36.63,251,97.15,Falling,EMA03
0.24514303028768714,-2.25105728,1.5740448891204326,-223.1733964,182.03013326836998,234.53315597030456,76.72,12/17/2025 23:12,36.18,251,98.64,Falling,EMA03
-1.060643992,-1.622898426,1.390925724111892,-205.8544229,-138.1708127,61.497248324554334,76.66,12/17/2025 23:13,36.13,251,101.37,Falling,EMA03
-0.255275346,-0.330997743,2.564736094446113,-95.85332385,-151.7917954,124.04368567582287,76.6,12/17/2025 23:14,36.31,251,104.54,Falling,EMA03
-0.492469017,0.084334462,2.151129971355087,-43.17566788,113.37565199062317,-206.2384422,76.52,12/17/2025 23:15,36.38,251,107.66,Falling,EMA03
